video_id,title,publish_time,channelId,channel_title,category_id,trending_date,views,likes,comment_count,comments_disabled,ratings_disabled,description
C6aCCeeKrjg,"전유진, 연꽃 | 더 트롯쇼 230424",2023-04-24T12:38:56Z,UC0iasYSy_hhIOlQiGDSQKmA,THE 트롯 보라고,24,23.27.04,298422,5189,3823,False,False,#전유진 #연꽃 #더트롯쇼 #THE트롯SHOW✔ '더 트롯보라고' 채널 멤버십에 가입하셔서 다양한 트롯 콘텐츠와 혜택을 받으세요.https://www.youtube.com/channel/UC0iasYSy_hhIOlQiGDSQKmA/join
SpIi7UXAIH0,충격!! 사랑꾼 장영란 남편 '예쁜 여자' 유혹에 넘어갈까? (역대급 실험카메라),2023-04-25T09:40:00Z,UCfVWxOKzPwSZkEcxXmrH6yw,A급 장영란,22,23.27.04,928731,13199,2450,False,False,"안녕하세요 장영란이에요~💖💖제가 평생의 숙원이었던 남편 몰래카메라를 해보았습니다~😂미녀 환자가 진료 중에 자꾸 추파를 던진다면울 남편의 반응이 어떨지 궁금했거든요~저는 우리 남편이 절대 다른 여자에게눈길 한번 안준다고 호언장담했는데..과연 결과가 어떻게 되었을지 영상으로 확인해주세요~🙏💕💕💕정말 역사에 길이 남을 깜짝 실험카메라 같아요👍저는 아직도 심장이 벌렁거리네요~ 😍★A급 장영란 구독자 이벤트★심장 부여잡고 끝까지 영상 시청해주신구독자분들을 위해 저희 남편이'청심환 세트'를 보내드린다고 하네요~구독해주신 분들은 아래 구글폼에인적 사항을 적어주시면추첨을 통해 20분께 저희 병원에서정성껏 선물 보내드리겠습니다~ (5/1일까지)*당첨자 발표 : 5월 2일 커뮤니티 및 대댓글구독 이벤트 응모 구글폼↓↓↓↓↓↓↓↓↓↓↓↓https://forms.gle/uipb2sw9CR9ShjXX7*청심환은 한창 원장님의 비대면(통화) 진료 후 배송이 가능하오니 꼭 성함, 전화번호, 생년월일을 기입해 주세요*#장영란 #장영란남편 #실험카메라"
C-EGW6qdV8o,"새로 이사한 집 🏠  ROOM TOUR / 랜선집들이와 인테리어 감성소품, 살림템 소개 / 집꾸미기 Vlog",2023-04-26T10:01:49Z,UCg_xrQ9KMN7wL4moBwuxZWw,꿀주부 Honeyjubu,26,23.27.04,245103,11476,875,False,False,"여러분 안녕하세요. 꿀주부예요. 😊💖이사하면서 주문했던 가구와 짐들이 늦게 도착해서집들이가 많이 늦어졌어요.😅아이들 학교와 남편 직장 때문에 전에 살던 곳에서정말 가까운 곳으로 이사했어요.룸투어 영상이 낯설고 어색하지만,오늘도 즐겁게 시청해주세요.😊🙏다음 주에도 즐거운 영상으로 또 만나요.❤️#Honeyjubu  #꿀주부 #룸투어🌿 영상 속 궁금하신 살림템은 고정댓글을 참고해주세요.🌿 저는 '단순 협찬과 선물'은 받지 않습니다. 정중히 사양합니다. 🙏 🎵 bgmhttps://artlist.io/song/115155/soft-sunhttps://artlist.io/song/97368/sweet-endingshttps://artlist.io/song/106274/do-i-have-what-it-takes?🧁 instagram : https://www.instagram.com/honeyjubu/🧁 Business mail  : honeyjubu7@gmail.com🧁  Editing program : Adobe  Premiere Pro🧁  Camera Information : Sony6400😅 I don't have Facebook.🌳 제 채널의 모든 영상은 저작권 보호를 받고 있습니다. 다른 싸이트에 무단 도용 및 풀버전, 2차 편집 업로드를 금지합니다."
mKTMfbHLxWY,KF-21 네이비 경제성 분석은 이미 끝났다..! UAE와 공동개발할 국산 수송기 MC-X 탄생비화까지ㅣ전 KAI 전투기 엔지니어 조종래 상무 마지막편,2023-04-25T08:30:09Z,UC9thBCaJFBYplPEGTJJeBvw,프로파일럿,25,23.27.04,225544,7749,993,False,False,"🕶프파 스페셜 ‘국산 전투기 엔지니어 특집’ 4편🕶벌써 대망의 마지막 이야기가 보라매님을 찾아왔습니다..!F-35B와 비교한KF-21 NAVY 경제성 분석,⚓함재기 운영 주체는 해군? 공군?! 그리고 어디서도 들은 적 없는국산 다목적수송기 MC-X 탄생 비화까지..!전 KAI 전투기 엔지니어 조종래 상무와 함께한 프로파일럿!지금 시작합니다구독 좋아요는 언제나 환영입니다😛#KF21 #KF21navy #한국형항모"
-ir7JeZpzVQ,[대치동 마약음료] 여기에 중독되면 온몸에 벌레가 기어다니는 환각에 시달리다 급사하게 되는 이유 | 의사가 말하는 필로폰,2023-04-25T12:00:02Z,UCVfLNEch9YxD4tX1L-crkMQ,닥터프렌즈,27,23.27.04,323461,5602,391,False,False,"닥터프렌즈 영상 보시고 기분 좋은 하루 되세요 😁구독은 건강입니다♥-스튜디오 배경 속 초록빛 식물은 #나아바 #스마트그린월 🍃답답한 실내 공기를 핀란드 숲속 공기로 바꿔드립니다! :)🌳문의하기▷ https://linktr.ee/naava_korea#핀란드 #식물공기정화솔루션 #숲속공기 #나아바코리아 #NAAVA-닥프가 만든 본격 정신과 심리상담게임 Help Me가 스팀에 출시되었어요 ;) 스팀 링크 : https://store.steampowered.com/app/1557780/Help_Me/앱스토어와 구글스토어에서도  다운 받으실 수 있습니다! 다이아마켓 링크(게임과 도담도담 마음카드 구입 가능) : https://bit.ly/3yZia9V인트로 음악 작사, 작곡 - 스텔라장 (고마워요!!👍❤)"
mZgwQolzPlw,급하게 찐 살 급하게 빼 봤습니다. (Feat. 하루비움),2023-04-26T08:00:17Z,UCYnfy2hyzqnVXv_UlLBiV-A,일주어터,22,23.27.04,136949,3105,233,False,False,인스타그램 : https://www.instagram.com/juy93#내돈내산 #남돈내산이 #제일좋아요
KBfCHlkA3Ik,"'개전 1년', 러시아는 왜 엄청난 피해에도 전쟁을 안 멈출까? / 지리로 보는 러시아의 진짜 전쟁 이유",2023-04-23T10:00:28Z,UCYuiS1EYw54dEJVzseQSYXw,별별역사,27,23.27.04,1077790,12862,2000,False,False,"“러시아 지정학 아틀라스” 도서 링크yes24 : http://www.yes24.com/Product/Goods/118061231교보문고 : https://product.kyobobook.co.kr/detail/S000201334946알라딘 : https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311051147굴지의 신문사 ‘르몽드’에서 출간한 도서 러시아 지정학 아틀라스!1년 넘게 지속되는 우크라이나 전쟁으로, 세계는 급격히 신냉전 양상으로 넘어가고 있습니다.이런 시대 변화는 전 세계인, 우리에게까지도 피부로 느껴질 만한 영향을 주고 있죠.이 변하는 시대 속에서 지혜롭게 대처하려면, 무엇보다 우크라이나 전쟁이 과연 어떤 것인지부터를 잘 알아야 하겠습니다. 그리고 이를 아는 데에, 다름아닌 러시아 지정학 아틀라스 책을 추천합니다!이 책은 러시아-우크라이나 전쟁에 대한 자원/경제/군사행동/역사 등 모든 것을 담아냅니다. 러시아의 역사/우크라이나의 역사 각각은 물론이구요.근데 담아내는 방식이 주목할 만 합니다. 바로 “지도”입니다. 이 책은 지도를 활용한 도판이 대부분으로 구성됩니다.정보를 줄글이 아닌 지도 활용 인포그래픽으로 한 눈에 알기 쉽게 담아내어, 책을 읽고 나면 머릿속에 지도가 그려지고 아! 이래서 양국 갈등이 폭발했구나! 를 쉽게 아실 수 있죠.그동안 텍스트로만 알고 있던 이번 전쟁에 대한 정보를, 지도로 보면 좀더 사고의 폭이 확장되며 ‘지도로 생각하는 역사’라는 새로운 지평이 열릴 수 있다고 생각합니다.저 역시 이 책으로 우크라이나 전쟁 이해에 많은 도움이 된 만큼, 이 책을 적극 추천합니다!(별별역사 영상과 곁들여 즐기면 더 맛있습니다)관심 있으신 분들은 위에 첨부드린 링크, 혹은 이 링크yes24 : http://www.yes24.com/Product/Goods/118061231교보문고 : https://product.kyobobook.co.kr/detail/S000201334946알라딘 : https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311051147이용하시면 볼 수 있습니다 :) 많은 사랑 부탁드립니다! 지금까지 별별역사였습니다. 앞으로도 여러분들의 궁금증을 시원하게 해결해 드리는 별별역사 되겠습니다.참고문헌-러시아 지정학 아틀라스, 서해문집-이신욱.(2022).2022년 러시아-우크라이나 전쟁에 대한 고찰 : 세력균형 문제를 중심으로.국제정치연구,25(4),101-130.-김철민. (2016). 동유럽을 향한 NATO 동진 정책과 러시아: 현황과 사례 분석을 중심으로. 동유럽발칸연구, 40(5), 91-126.-서광진. (2015). 러시아 정체성 형성과 ‘유럽’의 개념: 18세기 후반의 경우. 러시아어문학연구논집, 49, 291-312.-고상두. (2020). 유럽안보에 대한 러시아의 위협요인. 슬라브학보, 35(1), 1-21."
zbI_U8zDw5Q,"ENG│재봉틀로 슬리퍼 만들고 불닭 야끼소바 먹는 자취 일상, 떡쌈소떡과 장어구이, 봄 요리 만들기",2023-04-25T12:28:44Z,UCPaApoLkmPqxCeZF7gjoc3w,planD플랜디,22,23.27.04,588750,18810,778,False,False,"🌷 @_plan_dhttps://www.instagram.com/_plan_d/안녕하세요 여러분저는 정말 기다리던 주말,슬리퍼와 토퍼를 만들고 쉬는 일상을 담아왔어요 🧶대패삼겹살과 미나리도 다양하게 먹어봤는데봄 냄새 나서 너무 좋았습니다🌿그럼 이번에도 편히 봐주세요🥪영상에 나온것들🍲비건 장어구이 │ 달래둥지전 │ 달래간장불닭 야끼소바 │ 떡삼 소떡소떡 │ 슬리퍼 만들기 │ 토퍼 만들기 │ 당근라페 │ 미나리 삼겹말이 │ 콩나물무침  │ 콩나물 삼겹 김치솥밥 │ 올댓커피 │ 꼬모다미 │ 대패삼겹살 타코야끼 │ 미나리전 │ 대패삼겹 된장찌개 │ 스퀘어넥 니트│ 얀13스커트│ 직접 만들었어요 가디건│ 드파운드숏자켓, 데님│ 플로아벨레터링,코듀로이에코백│직접 만들었어요(만드는 영상https://youtu.be/iV6EX39xl2U​ 4분17초)파니니팬│ Norpro 파니니팬 (무쇠팬관리영상 https://youtu.be/BQy2iAvtV60​ 19분48초) 차 내리는 컵│에디션덴마크 티포트스파이럴 라이저│ OXO_굿그립스 핸드 스파이럴 라이저미니 체│ OXO_굿그립스 베이킹용 더스팅막대랩│글래드매직랩꿀디스펜서│﻿오늘의집_유리 허니 디스펜서 꿀통행주 건조대│﻿아카시아 우드 미니 건조대찜기│﻿다이소채칼│이케아 VARDEFULL뚜껑있는유리볼│파이렉스 믹싱볼스프볼│이케아 그라탕그릇올리브색접시,노란볼, 들깨 오벌접시│폴라앳홈우드식기│이마트, 이케아에어프라이어│필립스커피머신│네스프레소 픽시체크행주│클리네트_ 빨아쓰는 롤행주꽃병│리베르떼_ 빈티지 오브제 저그화병손 소독제│오드소피_휴대용 퍼퓸 손 소독제주얼리 쇼케이스│슬로우어_Handmade jewelry showcase box"
VQ6YocRdVQ0,마인크래프트 처음해봅니다. 악어의 놀이터,2023-04-24T05:06:57Z,UCRB1FC7myfXLyJNx2D0wFrA,오락킹,20,23.27.04,291113,4559,326,False,False,"◆ 오킹 팬카페! 네이버 카페   : https://oking.kr/fancafe◆ 비즈니스 메일 문의 : okingcompany93@gmail.com◆ 오킹에게 후원하기              : https://oking.kr/donate◆ 오킹의 생방송 다시보기     : https://oking.kr/youtube2◆ 이번주영상 업로드는 화, 목, 토 14시! 많은 관심 부탁 드릴게요! ◆ 구독과 좋아요 부탁드립니다.근거없는 낭설 / 악플, 싸움조장 댓글 삭제 합니다.BY. 지훈#오킹 #마인크래프트 #악어이 콘텐츠는 인공지능 가상 연기자 서비스, 타입캐스트를 활용하여 제작되었습니다.출연진: (호빈이)https://typecast.ai/kr"
_uL6CKpEZuE,"모란시장 돼지부속 철판구이 : 가성비 vs 쓰레기 논란의 맛을 집에서 재현! 제대로 검증해봤습니다. (도래창, 유통, 껍데기, 지라, 콩팥, 꼬리)",2023-04-25T09:37:12Z,UC0VR2v4TZeGcOrZHnmwbU_Q,육식맨 YOOXICMAN,24,23.27.04,829758,11078,1946,False,False,"[육식맨 YOOXICMAN 채널 소개]고기 없이 못 사는 육식주의자를 위한 본격 육식 요리 채널!!!평범한 아파트 가정집에서 평범하지 않은 고기 요리에 도전합니다!유튜브, 인스타그램 외 소셜 미디어를 운영하지 않으며특히 페이스북과 인스타그램의 제 영상은 100% 무단도용(불펌)이니 신고와 제보를 부탁드립니다.인스타그램 : https://www.instagram.com/yooxicman/비즈니스 메일 : yooxicman@gmail.com육식맨 채널에 멤버십 가입하시면 라이브 풀버전 등 더 많은 영상을 시청하실 수 있습니다!https://www.youtube.com/channel/UC0VR2v4TZeGcOrZHnmwbU_Q/join[육식맨 영상의 4대 목표]◇ 참 보기 좋고 먹어 보고 싶은 육식◇ 군더더기, 시간 낭비 없이 깔끔한 영상 편집◇ 흥미로우면서 진실한 리액션◇ 꽤 도움이 되며 부담스럽지 않은 요리 정보[BGM]유튜브 저작권 해결되는 구독형 유료 음원 사이트 Artlisthttps://artlist.io/Yooxicman-1309311이 URL을 통해 구독하시면 2개월 추가 혜택을 받으실 수 있고, 저도 2개월 구독 연장 혜택을 받습니다."
LkpsN6Y8vqg,낭만의 미국 횡단 일등석 기차 타보기 - 미국 〔19〕,2023-04-25T08:00:12Z,UCaoqDZPllYXLAH_5OBRLLrw,채코제 Channel Korean Jay,19,23.27.04,443317,12036,569,False,False,[ENG]재산탕진..🚂------------------------------------------------------------------------------------------------협찬 : 음악 :- 아트리스트 음원 사용 - elements.envato.com 음원 사용- https://pixabay.com/music/- https://www.sellbuymusic.com/?utm_source=youtube&utm_medium=promo&utm_campaign=Channel+Korean+Jay&utm_id=youtube_promo카메라 :  GOPRO 11              MAVIC MINI 2             편집 : final cut
90nPkLalPpk,[🇦🇺vlog] 우리집 4월생 레이디들의 생일 브이로그🎂,2023-04-23T11:00:07Z,UC6KwCU8Y8Uw4h_Q0ptLZkqw,해쭈 [HAEJOO],22,23.27.04,662718,21177,1234,False,False,-비지니스 문의는 이쪽으로 👉🏽 haejoo@sandboxnetwork.net감성가득 인스타그램 👉🏽  https://instagram.com/hae_jooooo_미지의 그곳 해쭈 팬카페 👉🏽  https://m.cafe.naver.com/australiahaeju
bVl90BWDKDg,동창회의 목적,2023-04-21T09:00:32Z,UC1B6SalAoiJD7eHfMUA9QrA,숏박스,23,23.27.04,2711491,37572,2360,False,False,#스케치코미디 #숏박스 #동창회 #금별맥주
sP0E6y0gWxA,[MV] Tot Musica - Cover by 비챤,2023-04-23T10:00:11Z,UCs6EwgxKLY9GG4QNUrP5hoQ,비챤 VIichan,10,23.27.04,437676,17844,2482,False,False,[MV] Tot Musica - Cover by 비챤 #비챤 #ado #이세계아이돌 ・Original : Ado - Tot Musica https://youtu.be/V9_ZpqfqHFI・✉️ 이메일　　　　　　xoxv17@gmail.com・🎤 생방송　　　　　　https://www.twitch.tv/viichan6・💚 비챤의 나랑놀아   　https://www.youtube.com/@viichan_nrna・💖 비챤의 다시보기　   https://www.youtube.com/@viichan_archive・📷 인스타그램　　　　https://www.instagram.com/viichan6・🎵 사운드 클라우드   　https://soundcloud.com/viichan6
rLENb-xNOLw,24시간동안 분 VS 초!! 몇시간을 써야 느긋하게 밥을 먹을까?!,2023-04-23T09:00:34Z,UClzB2iZ5jPoTNz0S-QU6Wiw,파뿌리,24,23.27.04,672888,9599,1392,False,False,"※ 노랭이 PD : 시간은 유한하다..※ 강호이 : 당신의 행복은 무엇인가요?※ 진렬이 : 지나간 시간보다 다가올 시간을 보자ㅇ파뿌리24 - 12권 판매 링크- 예스24: https://sbsb.kr/AYgiot- 알라딘: https://sbsb.kr/OGj6u3- 교보: https://sbsb.kr/DGmG2U#파뿌리24 #파뿌리 #챌린지 파뿌리 채널 구독하기 ☞ https://url.kr/IPn4hC상경한 세 남자의 유쾌한 매력에 빠져보세요!!파뿌리24 영상 몰아보기 ☞ https://url.kr/SDQwbZ 복층라이프 몰아보기 ☞ https://url.kr/w3lLgh파뿌리 저가락 몰아보기 ☞ https://url.kr/5IUCuO슈퍼푸드보이 몰아보기 ☞ https://url.kr/JEGKBi랜덤챌린지 몰아보기 ☞ https://url.kr/iK3q9R퀴즈먹방 몰아보기 ☞ https://url.kr/QXLzIP뿌이로그 몰아보기  ☞ https://url.kr/M9DVLH1분 리뷰 몰아보기 ☞ https://url.kr/nufm3C[이메일] 콘텐츠요청, 팬 아트, 보내주고픈 말들 : popfree@sandboxnetwork.net[팬사서함] 서울시 용산구 서빙고로 17 센트럴파크타워, 30층 샌드박스받는 사람명 - 파뿌리"
mEo0KRA7Agg,군대 FM중대장 컨셉으로 강민석 삭발시키고 PTSD오게하기ㅋㅋㅋㅋ,2023-04-24T11:27:58Z,UC9ZLv1m7QDLv991X1-p50AA,보물섬,23,23.27.04,733121,9319,1020,False,False,민석아... 뭐 전역하면 군생활 끝나냐?
10klzuDli9M,받아드립니다 무조건,2023-04-21T08:00:00Z,UCXEKwWflysXu312NmIP_dlw,너덜트,23,23.27.04,1561206,30541,1604,False,False,#코믹숏무비 #nerdult #떼인돈고작 3만원을 받기 위해 떼인 돈 업체에 방문한 상협의 귀여운 복수극일수꾼 역 / 임재형인스타그램https://www.instagram.com/jaehyung_log떼인 사람 역 / 전상협인스타그램https://www.instagram.com/j_negotiation뗀 사람 역 / 유현규인스타그램https://www.instagram.com/gyuis_너덜트 공식 인스타그램https://www.instagram.com/nerd_ult
2zH3oWyc3Fs,1타 2 파퀴아오... (Feat. 런닝맨),2023-04-23T11:00:03Z,UCoe-0EVDJnjlSoPK8ygcGwQ,김종국 GYM JONG KOOK,17,23.27.04,969783,24740,1398,False,False,유튜버 유재석님 덕분에 잊고 있던 본업(?) 짐종국 틈새 촬영에 성공 했습니다 .솔직히 감히 만나기도 힘든 살아있는 레전드 파퀴아오에게 복싱에 관한 짧은 팁도 배우고 구독자 분들을 위한 깜짝 선물까지!재석이 형이 정말 수많은 스타분들과 촬영을 해왔지만 단연 매너가 최고였다고 인정한 정말 인성 좋은 파퀴아오! 꼭 다시 만나서 재밌는 콘텐츠 함께 하길 기원하겠습니다! 중간에 통역 해 주며 고생해준 라이언 방  덕분에 파퀴아오가 참 많은걸 해줬어요 . 마지막으로 너무나도 큰 사랑과 따듯한 환영해 주신 필리핀 팬 분들 너무나 감사합니다! #김종국 #짐종국 #파퀴아오
6FQg43KkOuE,"헤타페전 이강인 선수 인터뷰 KANG, MVP | RCD Mallorca",2023-04-23T22:46:13Z,UCZ4KmAXw0xsSbTovdqB736A,RCD Mallorca,17,23.27.04,125171,3804,448,False,False,"레알 마요르카의 이강인 선수가 두 골을 기록해 헤타페전 승리를 견인했습니다.El jugador del RCD Mallorca, clave con dos goles en la victoria frente al Getafe CF.#mallorca #laliga #korea #japon #futbol #españa #spain #japan #마요르카  #이강인  #라리가  #스페인 #축구 #マジョルカ #ラリーガ #ハポン#日本 #フットボール #サッカー #エスパーニャ #スペイン #ジャパン #JuntsSomMillors 👹-SUSCRÍBETE al canal oficial del RCD Mallorca RCDマジョルカ公式チャンネル 🔻 http://bit.ly/RCDMallorcaYTDESCUBRE más en nuestra página web 👇http://www.rcdmallorca.es/TIENDA 21/22年のサッカーキット https://www.realmallorca.tienda/ja/SIGUE las redes oficiales del equipo 📲- FACEBOOK のフォローはこちら: https://www.facebook.com/RCDMallorcaOficial- TWITTER のフォローはこちら: https://twitter.com/rcd_mallorca- INSTAGRAM のフォローはこちら: https://www.instagram.com/rcdmallorcaoficial- TWITCH のフォローはこちら: https://www.twitch.tv/rcdmallorca1916- TIK TOK のフォローはこちら: https://www.tiktok.com/@realmallorcaoficial"
